,name,region,country-code,region-code,gfsi,surfacetempanomaly,precipitationflux,gdp,population,migration,tempstep,gfsi_hat
3,Argentina,Americas,32,19.0,0.6149106592729513,0.5626196497507789,0.13982395767540715,0.09656102190754008,0.030447454204777364,0.05760429701564133,-0.06,0.5784600422760143
4,Australia,Oceania,36,9.0,0.829328404189772,0.7460499983428504,0.34647988318844397,0.5292930300769653,0.016543296822332732,0.031436339386362866,-0.06,0.810753306220177
5,Austria,Europe,40,150.0,0.8915588416512631,0.37506291041453166,0.33157246474027774,0.48531804319666244,0.0048545674851691,0.03149208817325247,-0.06,0.9049784965263703
6,Bangladesh,Asia,50,142.0,0.37584719654959947,0.8698219069316369,0.21628309722371644,0.015681725647659,0.1142728627483842,0.4071116140766042,-0.06,0.464744359962595
7,Belgium,Europe,56,150.0,0.8539741219963032,0.34209393368234325,0.28451599631713903,0.4500970149278114,0.006705426683885099,0.0304550300029325,-0.06,0.892843772199023
8,Bolivia (Plurinational State of),Americas,68,19.0,0.5372766481823783,0.8748183908940388,0.07200710366613196,0.030998022741576998,0.006724116577015433,0.04958707984791353,-0.06,0.42576108772581545
9,Botswana,Africa,72,2.0,0.45348120764017247,0.804587431174284,0.34716724053288733,0.06631009000459283,0.000187083946955,0.0022600576881349334,-0.06,0.45902298039991085
10,Brazil,Americas,76,19.0,0.658656808379544,0.8819882616220163,0.33477178208903413,0.07843106798351528,0.14833419195382813,0.1006827760303599,-0.06,0.4656070139312149
11,Bulgaria,Europe,100,150.0,0.6672828096118298,0.4787426995387359,0.3751891907741629,0.09323161630109583,0.0035053983366481333,0.08745074076410685,-0.06,0.5983631870814071
12,Myanmar,Asia,104,142.0,0.4374614910659273,0.8874100204189554,0.31288752408300713,0.0107261402840437,0.036919111719896765,0.19701617551518505,-0.06,0.41992357898434046
13,Burundi,Africa,108,2.0,0.0800985828712261,0.9080566543173045,0.10432270198373234,6.929595385853333e-05,0.006737712624899267,0.028648115636841803,-0.06,0.3889892371787632
14,Belarus,Europe,112,150.0,0.7523105360443623,0.3818438915331218,0.2787413293922309,0.06147359384890203,0.005233397678866866,0.08176341200953251,-0.06,0.6113764679084314
15,Cambodia,Asia,116,142.0,0.40110905730129387,0.9148560982357838,0.21887865467542564,0.013031009373343267,0.010253145103245133,0.06035432771015767,-0.06,0.39627683824428656
16,Cameroon,Africa,120,2.0,0.25385089340727046,0.9292305137305585,0.5602619993129371,0.0128899595803618,0.01692109121229207,0.0224696372683236,-0.06,0.3758587901603131
17,Canada,Americas,124,19.0,0.8508934072704867,0.03660304295762094,0.10687462839788807,0.4396962243621294,0.02521722284875923,0.07087678517047154,-0.06,1.0013398022717412
18,Sri Lanka,Asia,144,142.0,0.49291435613062223,0.9025343858390134,0.8127516033407763,0.0354075776721508,0.0140236533610174,0.10520554344272304,-0.06,0.40253450363216475
19,Chad,Africa,148,2.0,0.19963031423290198,0.8804361255571256,0.33060491814906723,0.0045781339986709,0.009873451345443733,0.010899083938174932,-0.06,0.3921068221084422
20,Chile,Americas,152,19.0,0.7732593961799137,0.4992444229735588,0.16746730044955038,0.14015945996084386,0.011990234344877332,0.03457394087670257,-0.06,0.6255022385881372
21,China,Asia,156,142.0,0.7677141096734442,0.5956514900650316,0.3477372698784173,0.0967335240274126,0.9973137894552729,0.5824503827392343,-0.06,0.7015160653692593
22,Colombia,Americas,170,19.0,0.6290819470117067,0.9353394489331555,0.5584679668376354,0.057796292745506565,0.0342503080249758,0.1645898049083809,-0.06,0.4245850199350899
23,"Congo, Democratic Republic of the",Africa,180,2.0,0.09611829944547128,0.9198017869828781,0.3300911912649734,0.0032488729000947,0.06016590959646023,0.09852851964129672,-0.06,0.3926795545090873
24,Costa Rica,Americas,188,19.0,0.7479975354282193,0.9317060599772606,0.5165298949219927,0.1189248043133142,0.0021346512054045,0.007074773186480701,-0.06,0.4482741443120831
25,Czechia,Europe,203,150.0,0.8780036968576709,0.3633867655768387,0.31167909562100604,0.2250526141743646,0.0061232616863604325,0.053971063596834006,-0.06,0.728680796844743
26,Benin,Africa,204,2.0,0.2686383240911891,0.928835319750476,0.6400691032956051,0.009958396781026434,0.006929979139440267,0.03646788684979683,-0.06,0.37224702858301706
27,Denmark,Europe,208,150.0,0.8576709796672827,0.31085055327157196,0.23078600118405412,0.589978801525007,0.0026784230892560336,0.012965991222955766,-0.06,1.0014994468765985
28,Dominican Republic,Americas,214,19.0,0.6426370918052987,0.8563155132190035,0.358133718840186,0.074390171886437,0.0061739758487518665,0.08719244738967369,-0.06,0.4578671958578249
29,Ecuador,Americas,218,19.0,0.5335797905113986,0.8992674609453233,0.5173084061362303,0.056594335038752996,0.0108791150405539,0.062018274919250105,-0.06,0.4227351543088537
30,El Salvador,Americas,222,19.0,0.5064695009242143,0.9215287342408733,0.4514163479052162,0.036793187187916535,0.0031329249211242334,0.08741942059137187,-0.06,0.40593284647343036
31,Ethiopia,Africa,231,2.0,0.16142945163277875,0.8969829371306535,0.5936705129330977,0.0060994988020615,0.07811069028070827,0.050640741258281996,-0.06,0.38918271587299325
32,Finland,Europe,246,150.0,0.9876771410967344,0.06657546223645919,0.18111466112351282,0.47617447508833405,0.002471927640810067,0.015933806374396568,-0.06,1.005885690153087
33,France,Europe,250,150.0,0.8823166974738138,0.37210462949753775,0.32437532563824417,0.3912406666793797,0.04628043761188074,0.1275111653520972,-0.06,0.8549599413145279
34,Germany,Europe,276,150.0,0.895871842267406,0.34651275716428614,0.2867432412095354,0.45555576505480094,0.05750176725495527,0.21227681295335107,-0.06,0.9217083005515861
35,Ghana,Africa,288,2.0,0.4060382008626,0.9366182454972372,0.7255991425410219,0.019569104429446867,0.020143344387254267,0.053806786769537235,-0.06,0.3767662344823567
36,Greece,Europe,300,150.0,0.8065311152187307,0.5519264463667366,0.38039226814078964,0.18130921780583611,0.006160019706466534,0.05677181915071117,-0.06,0.6319917398441556
37,Guatemala,Americas,320,19.0,0.4633394947627849,0.9146935355343151,0.2826434963739682,0.04231623677115363,0.0103368992282392,0.0726581690200872,-0.06,0.41644612171196815
38,Guinea,Africa,324,2.0,0.18792359827479965,0.9285138869075151,0.5435926613124059,0.008188946511760968,0.007618215124324266,0.0290086431350383,-0.06,0.3734155532481856
39,Haiti,Americas,332,19.0,0.10412815773259393,0.8747665149294694,0.4299786827008407,0.0109715339083266,0.0065465592799766326,0.09455302415597729,-0.06,0.40540250093766367
40,Honduras,Americas,340,19.0,0.5218730745532963,0.9140268033021921,0.5675977077743682,0.021923623758691464,0.0054699316723215005,0.051124289613845936,-0.06,0.3898125634278586
41,Hungary,Europe,348,150.0,0.7430683918669129,0.39586093927197835,0.3421841731349467,0.15730433862563806,0.0054837979093029,0.0375473962739191,-0.06,0.6667351019651505
42,India,Asia,356,142.0,0.5237215033887862,0.787395142104117,0.2820396316306239,0.017336908226101733,0.968361930328418,0.9777695689167624,-0.06,0.6295159660016078
43,Indonesia,Asia,360,142.0,0.5600739371534195,0.9120194016107481,0.5460333582872512,0.03640253480320227,0.19062316009608785,0.2505918616184002,-0.06,0.4407285180101295
44,Ireland,Europe,372,150.0,0.9901417128773876,0.29892448516707626,0.22008534568450666,0.7944411140173688,0.0020509474746992335,0.03996045029779933,-0.06,1.1535940715158242
45,Israel,Asia,376,142.0,0.8724584103512014,0.6757681533453503,0.2520558773646216,0.42040327891947865,0.0049763170111628,0.0185818830898073,-0.06,0.7582773629802648
46,Italy,Europe,380,150.0,0.8342575477510782,0.4597824848010626,0.3860885150282962,0.3225037703404994,0.04104454293149346,0.1746997213457118,-0.06,0.7801294406661103
47,Côte d'Ivoire,Africa,384,2.0,0.3518176216882316,0.9390721767587027,0.743131465418668,0.0202283744517896,0.016808838052322767,0.06214415325212643,-0.06,0.37659714926988647
48,Japan,Asia,392,142.0,0.9032655576093652,0.6801702252137363,0.31668679440969727,0.38984633087184667,0.08813355406779454,0.04361131415373353,-0.06,0.7426998742342462
49,Kazakhstan,Asia,398,142.0,0.6999383857054836,0.34176781759258074,0.1900787623855242,0.09109655744053995,0.011693820106702368,0.23076434332243267,-0.06,0.6678271480137248
50,Jordan,Asia,400,142.0,0.6112138016019716,0.6745922981484598,0.2209243082779291,0.0399660281239567,0.005714074966789533,0.04323883381680693,-0.06,0.4941545384590904
51,Kenya,Africa,404,2.0,0.2914356130622304,0.8820546376391818,0.08996464443073417,0.015908417827995736,0.03587202320962767,0.028173438528772837,-0.06,0.41168214704664097
52,"Korea, Republic of",Asia,410,142.0,0.7732593961799137,0.6920370322337064,0.40356703927392995,0.3124506385543837,0.03526830483504243,0.12172729874846681,-0.06,0.6867235140323467
53,Kuwait,Asia,414,142.0,0.7430683918669131,0.6820054275227929,0.0994515779784572,0.29182851370080826,0.0015369787259158333,0.010491604195341732,-0.06,0.6691214373942241
54,Lao People's Democratic Republic,Asia,418,142.0,0.36783733826247683,0.8946480684128686,0.2142606146528281,0.023209982640538102,0.0036406577907082335,0.07131958181649002,-0.06,0.4113095893296856
55,Madagascar,Africa,450,2.0,0.09673444239063456,0.843620852264457,0.4617738764237709,0.002706608552998667,0.017698092123307,0.009436616766926666,-0.06,0.39936317534055904
56,Malawi,Africa,454,2.0,0.15588416512630923,0.9253622419350878,0.7120843799802147,0.0035338399921884,0.0117783675277072,0.0160671552314792,-0.06,0.3643550492109699
57,Malaysia,Asia,458,142.0,0.632162661737523,0.8405039713932869,0.9394646189605731,0.10563223488632793,0.02122833792003337,0.10212208457656857,-0.06,0.4691466717129039
58,Mali,Africa,466,2.0,0.40172520024645714,0.8747834466679054,0.3024471420264963,0.0063354131747065,0.012508184005881698,0.07098570541339953,-0.06,0.4038671888102076
59,Mexico,Americas,484,19.0,0.647566235366605,0.8471144643158204,0.11070980358858616,0.08856211558547766,0.08909625343771232,0.6337805600002061,-0.06,0.5535928656569663
60,Morocco,Africa,504,2.0,0.5545286506469501,0.6737999288146479,0.31388999447644744,0.028683235004509533,0.0244383341629546,0.17831551109049745,-0.06,0.5016453110831669
61,Mozambique,Africa,508,2.0,0.14109673444239054,0.8684208055760894,0.5763977195890481,0.0025120880661388665,0.0201101210651502,0.03417469738680687,-0.06,0.39030586191646144
62,Oman,Asia,512,142.0,0.7270486752926679,0.7679478696991044,0.05045496752443363,0.1637652327410124,0.0020802282126329333,0.00017191543829766666,-0.06,0.5499381149571944
63,Nepal,Asia,524,142.0,0.4417744916820701,0.786858189845856,0.2806257069230364,0.0092320472766768,0.018861797276494,0.14075722652754755,-0.06,0.44559399480803463
64,Netherlands,Europe,528,150.0,0.9174368453481208,0.33265917275128515,0.2634005412575246,0.5104018238480038,0.010859459375185032,0.052004429423212366,-0.06,0.9423292769877695
65,New Zealand,Oceania,554,9.0,0.8619839802834258,0.4736381406501497,0.29745210467632605,0.41167265310472523,0.002092793661822133,0.0431964012393151,-0.06,0.8219336729686868
66,Nicaragua,Americas,558,19.0,0.43622920517560065,0.9227711455798069,0.5585732225343629,0.016756369284807,0.0031980040583409666,0.03832761782202613,-0.06,0.38172966869488245
67,Niger,Africa,562,2.0,0.3370301910043129,0.8706277856312215,0.2637999232694858,0.0032716563831051335,0.015104453757739602,0.020909661079872435,-0.06,0.398365287993532
68,Nigeria,Africa,566,2.0,0.19100431300061613,0.9248859917603673,0.5871953953583355,0.018406050234232165,0.1412126572615266,0.08830714298280769,-0.06,0.398258738639402
69,Norway,Europe,578,150.0,0.895871842267406,0.06351829276200599,0.12070793647574557,0.7291947224424957,0.0023471516183744667,0.009449783565840267,-0.06,1.1867853769600554
70,Pakistan,Asia,586,142.0,0.48120764017252005,0.6529374152512448,0.08880002549462519,0.0106311561680367,0.15226345310454278,0.3474237505072019,-0.06,0.5344247799496803
71,Panama,Americas,591,19.0,0.7449168207024028,0.9273148856639319,0.50175016428541,0.14005404507834798,0.0015661085175761001,0.006728402331655133,-0.06,0.46508372206868764
72,Paraguay,Americas,600,19.0,0.5157116451016636,0.8337180368405801,0.06268015807845934,0.05025123467364367,0.0035523442838402332,0.04845017812157623,-0.06,0.453201531168148
73,Peru,Americas,604,19.0,0.6592729513247074,0.8859215584980751,0.22326232577934232,0.06306534386044767,0.021613452731069,0.0827086387610464,-0.06,0.4449395462800832
74,Philippines,Asia,608,142.0,0.5268022181146026,0.8973964137857489,0.2894650635587987,0.030356976283392668,0.07529106617976666,0.33356947660349484,-0.06,0.45115609814166724
75,Poland,Europe,616,150.0,0.8207024029574862,0.360865017299193,0.2850953195379871,0.15016276777895018,0.025485939628721335,0.26075382893313853,-0.06,0.704744000358539
76,Portugal,Europe,620,150.0,0.8453481207640173,0.5248120685108566,0.5196472748897207,0.22204846249211782,0.0058553225872774,0.11418113548456783,-0.06,0.6724678747849407
77,Qatar,Asia,634,142.0,0.7905113986444854,0.7181300119747009,0.0298739070503727,0.5765973994807932,0.0005621825973538,0.00020777395448793334,-0.06,0.8589305493112237
78,Romania,Europe,642,150.0,0.7535428219346888,0.433185695779169,0.36475123516052316,0.12182514052046477,0.012299160325652031,0.2158372834663889,-0.06,0.6509838876967707
79,Russian Federation,Europe,643,150.0,0.7800369685767098,0.0326393950397927,0.16698293302492936,0.10461447174367333,0.1009943062183164,0.5950153188701743,-0.06,0.8351474286416193
80,Rwanda,Africa,646,2.0,0.21195317313616754,0.894481813151421,0.035331646086811365,0.005573671056071201,0.007514773393919133,0.0265103317536536,-0.06,0.3995469322665927
81,Saudi Arabia,Asia,682,142.0,0.7215033887861985,0.7485680540605186,0.08771165602793783,0.21393043023872424,0.022870608059686336,0.0153757582161852,-0.06,0.5942214597587616
82,Senegal,Africa,686,2.0,0.30067775723967954,0.9059466715084226,0.45157507271702285,0.011930983277406867,0.010120489354105533,0.0365500812923767,-0.06,0.387873338672138
83,Serbia,Europe,688,150.0,0.5532963647566236,0.43738260541268037,0.37011455761026174,0.070492627325776,0.0034798822650202333,0.0530581281862019,-0.06,0.5922085540215403
84,Sierra Leone,Africa,694,2.0,0.10474430067775713,0.9386201533799343,0.6559295770789458,0.0028581914329814996,0.004098188484947366,0.007187279281027734,-0.06,0.3595327883638799
85,Slovakia,Europe,703,150.0,0.6894639556377079,0.38028590140972884,0.3183050271048397,0.18592546229912385,0.0024229697075531663,0.0214942295990162,-0.06,0.6907774323830517
86,Viet Nam,Asia,704,142.0,0.5828712261244609,0.8952574308716745,0.2572359359763976,0.02396581715041383,0.06700973461247726,0.1834358083815023,-0.06,0.4291198683075149
87,South Africa,Africa,710,2.0,0.5280345040049291,0.6952449662301876,0.3210419947513244,0.060382208326192933,0.040112156081168436,0.0486141374515942,-0.06,0.5016355472478902
88,Zimbabwe,Africa,716,2.0,0.17621688231669738,0.8544048385864946,0.4764377593912987,0.010067178941836034,0.0089499686691017,0.0675985697382586,-0.06,0.40696803432512274
89,Spain,Europe,724,150.0,0.8046826863832409,0.5010509854271765,0.4294828895261979,0.2801144343344002,0.03198200359474384,0.07979332271846547,-0.06,0.7222723722842613
90,Sudan,Africa,729,2.0,0.13123844731977807,0.8583508342663795,0.23249666837161717,0.0037442989466467667,0.02894605006125627,0.11378691592220087,-0.06,0.41652050245314803
